<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.23	16:00:00	1502.31	1507.57	1501.66	1505.25	20936	0	25
2019.08.23	17:00:00	1505.25	1520.25	1501.86	1519.30	61501	0	25
2019.08.23	18:00:00	1519.30	1529.49	1519.00	1527.98	67632	0	25
2019.08.23	19:00:00	1527.98	1528.82	1522.63	1526.82	26287	0	25
2019.08.23	20:00:00	1526.84	1528.91	1525.82	1527.37	21163	0	25
2019.08.23	21:00:00	1527.36	1530.23	1526.93	1527.29	12141	0	25
2019.08.23	22:00:00	1527.27	1529.40	1527.05	1528.42	11423	0	25
2019.08.23	23:00:00	1528.45	1528.56	1525.19	1526.28	5166	0	25
2019.08.26	01:00:00	1542.98	1555.16	1537.65	1547.42	22371	0	25
2019.08.26	02:00:00	1547.43	1548.46	1543.25	1547.21	16427	0	25
2019.08.26	03:00:00	1547.22	1549.30	1543.44	1544.89	17237	0	25
2019.08.26	04:00:00	1544.92	1546.70	1541.65	1544.04	27136	0	25
2019.08.26	05:00:00	1544.07	1544.51	1538.03	1539.45	17206	0	25
2019.08.26	06:00:00	1539.47	1542.19	1538.50	1539.17	10211	0	25
2019.08.26	07:00:00	1539.17	1543.34	1539.10	1542.92	9897	0	25
2019.08.26	08:00:00	1542.92	1544.10	1539.90	1542.72	12815	0	25
2019.08.26	09:00:00	1542.71	1542.85	1536.38	1537.09	16397	0	25
2019.08.26	10:00:00	1537.07	1537.19	1526.96	1530.47	49358	0	25
2019.08.26	11:00:00	1530.49	1530.79	1524.95	1526.85	18762	0	25
2019.08.26	12:00:00	1526.85	1532.10	1525.57	1531.82	20454	0	25
2019.08.26	13:00:00	1531.82	1532.69	1529.20	1532.52	13814	0	25
2019.08.26	14:00:00	1532.56	1533.22	1528.07	1531.38	12286	0	25
2019.08.26	15:00:00	1531.41	1532.15	1526.11	1527.20	19241	0	25
2019.08.26	16:00:00	1527.14	1534.79	1527.14	1534.53	33448	0	25
2019.08.26	17:00:00	1534.52	1537.16	1531.90	1534.22	27897	0	25
2019.08.26	18:00:00	1534.24	1535.05	1528.60	1531.20	20821	0	25
2019.08.26	19:00:00	1531.18	1531.87	1528.32	1529.02	11223	0	25
2019.08.26	20:00:00	1529.00	1529.14	1526.18	1528.81	11787	0	25
2019.08.26	21:00:00	1528.79	1530.04	1526.92	1527.66	6849	0	25
2019.08.26	22:00:00	1527.69	1529.22	1526.43	1528.80	6124	0	25
2019.08.26	23:00:00	1528.80	1529.18	1526.45	1527.14	2503	0	25
2019.08.27	01:00:00	1527.40	1528.45	1526.43	1527.11	3065	0	25
2019.08.27	02:00:00	1527.13	1528.75	1526.53	1528.52	3096	0	25
2019.08.27	03:00:00	1528.51	1529.26	1527.98	1528.33	5610	0	25
2019.08.27	04:00:00	1528.34	1530.14	1525.55	1528.19	15997	0	25
2019.08.27	05:00:00	1528.20	1529.33	1526.67	1527.50	6755	0	25
2019.08.27	06:00:00	1527.49	1528.99	1527.20	1528.91	3598	0	25
2019.08.27	07:00:00	1528.92	1528.94	1527.47	1527.68	2130	0	25
2019.08.27	08:00:00	1527.70	1531.80	1527.63	1531.49	6982	0	25
2019.08.27	09:00:00	1531.50	1534.15	1531.20	1532.89	14869	0	25
2019.08.27	10:00:00	1532.88	1534.94	1532.14	1532.15	13576	0	25
2019.08.27	11:00:00	1532.16	1532.87	1530.91	1531.19	8881	0	25
2019.08.27	12:00:00	1531.20	1531.98	1529.40	1531.15	12953	0	25
2019.08.27	13:00:00	1531.15	1531.40	1529.95	1530.12	6632	0	25
2019.08.27	14:00:00	1530.13	1531.67	1529.44	1530.97	8670	0	25
2019.08.27	15:00:00	1530.97	1532.63	1528.71	1529.50	15865	0	25
2019.08.27	16:00:00	1529.50	1533.97	1528.34	1532.73	27522	0	25
2019.08.27	17:00:00	1532.73	1538.53	1530.45	1538.10	21517	0	25
2019.08.27	18:00:00	1538.11	1542.76	1536.29	1542.24	22226	0	25
2019.08.27	19:00:00	1542.26	1544.62	1541.04	1542.72	16882	0	25
2019.08.27	20:00:00	1542.69	1543.79	1540.07	1540.89	11478	0	25
2019.08.27	21:00:00	1540.90	1542.95	1538.42	1539.24	7802	0	25
2019.08.27	22:00:00	1539.24	1542.90	1537.38	1542.84	8992	0	25
2019.08.27	23:00:00	1542.84	1543.38	1542.16	1542.58	3176	0	25
2019.08.28	01:00:00	1542.00	1543.10	1540.91	1542.12	3601	0	25
2019.08.28	02:00:00	1542.14	1544.43	1542.00	1543.48	2118	0	25
2019.08.28	03:00:00	1543.48	1544.47	1542.07	1543.66	5488	0	25
2019.08.28	04:00:00	1543.66	1544.62	1541.09	1541.75	15119	0	25
2019.08.28	05:00:00	1541.79	1541.90	1531.78	1534.66	19321	0	25
2019.08.28	06:00:00	1534.66	1536.50	1533.50	1536.12	6642	0	25
2019.08.28	07:00:00	1536.12	1536.17	1535.20	1535.39	2396	0	25
2019.08.28	08:00:00	1535.39	1540.21	1535.29	1538.97	5447	0	25
2019.08.28	09:00:00	1538.97	1541.27	1537.20	1538.17	8448	0	25
2019.08.28	10:00:00	1538.17	1543.49	1538.04	1541.46	10483	0	25
2019.08.28	11:00:00	1541.45	1542.73	1539.04	1540.05	13612	0	25
2019.08.28	12:00:00	1540.04	1543.49	1539.96	1542.26	8971	0	25
2019.08.28	13:00:00	1542.26	1543.24	1541.51	1542.82	6807	0	25
2019.08.28	14:00:00	1542.86	1545.89	1542.12	1545.28	10857	0	25
2019.08.28	15:00:00	1545.30	1546.80	1540.79	1541.46	18781	0	25
2019.08.28	16:00:00	1541.45	1544.70	1533.60	1536.84	33377	0	25
2019.08.28	17:00:00	1536.80	1539.65	1534.76	1537.92	24167	0	25
2019.08.28	18:00:00	1537.92	1538.71	1535.65	1537.71	14783	0	25
2019.08.28	19:00:00	1537.74	1538.33	1536.10	1536.62	6805	0	25
2019.08.28	20:00:00	1536.60	1542.23	1536.32	1540.64	12039	0	25
2019.08.28	21:00:00	1540.65	1542.60	1540.65	1542.02	5821	0	25
2019.08.28	22:00:00	1542.01	1542.28	1538.24	1539.30	7606	0	25
2019.08.28	23:00:00	1539.34	1541.21	1538.45	1539.58	3701	0	25
2019.08.29	01:00:00	1539.73	1539.80	1537.68	1538.19	2721	0	25
2019.08.29	02:00:00	1538.18	1540.10	1537.89	1538.61	2610	0	25
2019.08.29	03:00:00	1538.62	1539.90	1538.07	1539.82	3068	0	25
2019.08.29	04:00:00	1539.81	1543.27	1537.92	1542.18	10261	0	25
2019.08.29	05:00:00	1542.18	1542.99	1540.84	1541.40	4906	0	25
2019.08.29	06:00:00	1541.40	1542.85	1540.70	1542.70	3074	0	25
2019.08.29	07:00:00	1542.70	1544.01	1542.10	1542.86	3165	0	25
2019.08.29	08:00:00	1542.85	1545.14	1541.09	1544.19	7463	0	25
2019.08.29	09:00:00	1544.22	1550.26	1543.77	1549.27	13486	0	25
2019.08.29	10:00:00	1549.27	1549.96	1540.83	1540.89	27623	0	25
2019.08.29	11:00:00	1540.83	1542.19	1538.52	1539.71	16919	0	25
2019.08.29	12:00:00	1539.69	1539.75	1536.63	1538.59	14871	0	25
2019.08.29	13:00:00	1538.56	1540.40	1535.04	1536.41	9009	0	25
2019.08.29	14:00:00	1536.43	1537.54	1533.59	1536.89	10293	0	25
2019.08.29	15:00:00	1536.89	1544.34	1536.72	1542.68	18243	0	25
2019.08.29	16:00:00	1542.69	1545.22	1537.19	1539.36	35066	0	25
2019.08.29	17:00:00	1539.37	1542.90	1537.07	1539.02	27707	0	25
2019.08.29	18:00:00	1539.01	1539.19	1535.55	1536.48	18319	0	25
2019.08.29	19:00:00	1536.48	1537.27	1525.04	1528.43	28314	0	25
2019.08.29	20:00:00	1528.44	1529.05	1525.11	1527.14	19730	0	25
2019.08.29	21:00:00	1527.14	1527.22	1519.57	1521.40	17610	0	25
2019.08.29	22:00:00	1521.39	1528.56	1520.78	1528.52	10724	0	25
2019.08.29	23:00:00	1528.52	1529.67	1526.27	1527.50	3663	0	25
2019.08.30	01:00:00	1527.86	1528.15	1526.67	1527.51	2925	0	25
2019.08.30	02:00:00	1527.49	1528.75	1527.26	1528.66	2994	0	25
2019.08.30	03:00:00	1528.66	1528.67	1522.48	1524.65	10868	0	25
2019.08.30	04:00:00	1524.63	1527.26	1522.06	1526.51	14517	0	25
2019.08.30	05:00:00	1526.50	1526.62	1522.81	1524.09	7863	0	25
2019.08.30	06:00:00	1524.10	1525.76	1523.84	1524.33	4622	0	25
2019.08.30	07:00:00	1524.33	1526.01	1524.04	1525.98	2333	0	25
2019.08.30	08:00:00	1526.01	1529.63	1525.75	1529.51	7924	0	25
2019.08.30	09:00:00	1529.52	1533.11	1526.63	1528.55	18168	0	25
2019.08.30	10:00:00	1528.54	1529.12	1522.80	1523.15	16086	0	25
2019.08.30	11:00:00	1523.13	1526.07	1521.78	1525.44	11754	0	25
2019.08.30	12:00:00	1525.45	1527.26	1524.53	1525.44	8369	0	25
2019.08.30	13:00:00	1525.37	1526.87	1524.49	1525.55	6220	0	25
2019.08.30	14:00:00	1525.57	1526.20	1523.95	1523.95	5678	0	25
2019.08.30	15:00:00	1523.95	1530.67	1523.88	1528.19	14693	0	25
2019.08.30	16:00:00	1528.21	1530.41	1524.63	1527.88	25097	0	25
2019.08.30	17:00:00	1527.88	1530.41	1526.69	1528.36	21131	0	25
2019.08.30	18:00:00	1528.37	1532.82	1527.10	1527.57	23261	0	25
2019.08.30	19:00:00	1527.55	1528.16	1522.38	1522.95	13630	0	25
2019.08.30	20:00:00	1522.94	1523.78	1516.93	1518.92	23523	0	25
